filename,year,batch_num,cam_position,cam_num,sample_num,label_filename,label_principal,effective_label,effective_label_source,adjudication_status,multiple,chunk,mixed_quality,reviewed,labeled_by,labeled_by_canonical,masked_covered,masked_label,hot_frac,max_blob,masked_disagreement,historical_pair_id,historical_pairing_status,split_group_id,split
2025_Conforme_1_Cam_B_1_119.jpg,2025,1.0,B,1,119,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_01553341d261367c01b87b2c,heuristic_pair,hist_01553341d261367c01b87b2c,train
2025_Conforme_1_Cam_B_1_12.jpg,2025,1.0,B,1,12,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_9a156213e462cd5bcc037282,heuristic_pair,hist_9a156213e462cd5bcc037282,train
2025_Conforme_1_Cam_B_1_121.jpg,2025,1.0,B,1,121,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_a7d648ea6f91dbf28fd858a5,heuristic_pair,hist_a7d648ea6f91dbf28fd858a5,train
2025_Conforme_1_Cam_B_1_125.jpg,2025,1.0,B,1,125,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_4420e8ef991cb20be1a62375,heuristic_pair,hist_4420e8ef991cb20be1a62375,train
2025_Conforme_1_Cam_B_1_126.jpg,2025,1.0,B,1,126,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_239718440cc71e354d80ea0e,heuristic_pair,hist_239718440cc71e354d80ea0e,train
2025_Conforme_1_Cam_B_1_127.jpg,2025,1.0,B,1,127,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_4ed7fee7df839b2211568253,heuristic_pair,hist_4ed7fee7df839b2211568253,train
2025_Conforme_1_Cam_B_1_129.jpg,2025,1.0,B,1,129,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_7fcfb7394982aa4f18803e87,heuristic_pair,hist_7fcfb7394982aa4f18803e87,train
2025_Conforme_1_Cam_B_1_13.jpg,2025,1.0,B,1,13,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_b2df33faf8ced3c9d4e02988,heuristic_pair,hist_b2df33faf8ced3c9d4e02988,train
2025_Conforme_1_Cam_B_1_130.jpg,2025,1.0,B,1,130,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_9c0609e42dbc9d6ce75359b2,heuristic_pair,hist_9c0609e42dbc9d6ce75359b2,train
2025_Conforme_1_Cam_B_1_131.jpg,2025,1.0,B,1,131,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_58ddd56bfb6f00cd845062c8,heuristic_pair,hist_58ddd56bfb6f00cd845062c8,train
2025_Conforme_1_Cam_B_1_132.jpg,2025,1.0,B,1,132,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_16aab679bdf28f7cfda020d7,heuristic_pair,hist_16aab679bdf28f7cfda020d7,train
2025_Conforme_1_Cam_B_1_133.jpg,2025,1.0,B,1,133,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_4ec933884806fcde505eba6e,heuristic_pair,hist_4ec933884806fcde505eba6e,train
2025_Conforme_1_Cam_B_1_134.jpg,2025,1.0,B,1,134,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_008069e5240bf33e811589ec,heuristic_pair,hist_008069e5240bf33e811589ec,train
2025_Conforme_1_Cam_B_1_135.jpg,2025,1.0,B,1,135,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_27c7bc8a949342b088972d08,heuristic_pair,hist_27c7bc8a949342b088972d08,train
2025_Conforme_1_Cam_B_1_136.jpg,2025,1.0,B,1,136,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_4244c33565b4a35c9b020d2b,heuristic_pair,hist_4244c33565b4a35c9b020d2b,train
2025_Conforme_1_Cam_B_1_137.jpg,2025,1.0,B,1,137,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_774fbac25c8f34709d5ee72a,heuristic_pair,hist_774fbac25c8f34709d5ee72a,train
2025_Conforme_1_Cam_B_1_138.jpg,2025,1.0,B,1,138,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_2fe4e80f93aa84982aaccc23,heuristic_pair,hist_2fe4e80f93aa84982aaccc23,train
2025_Conforme_1_Cam_B_1_139.jpg,2025,1.0,B,1,139,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_11f9e1a0be934f72e8ac137f,heuristic_pair,hist_11f9e1a0be934f72e8ac137f,train
2025_Conforme_1_Cam_B_1_14.jpg,2025,1.0,B,1,14,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_2b62698d958a84cd206577c1,heuristic_pair,hist_2b62698d958a84cd206577c1,train
2025_Conforme_1_Cam_B_1_140.jpg,2025,1.0,B,1,140,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_b3285fbe979bb2cfb276cdc8,heuristic_pair,hist_b3285fbe979bb2cfb276cdc8,train
2025_Conforme_1_Cam_B_1_142.jpg,2025,1.0,B,1,142,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_354a78ca1d12f7a94eaa3b17,heuristic_pair,hist_354a78ca1d12f7a94eaa3b17,train
2025_Conforme_1_Cam_B_1_143.jpg,2025,1.0,B,1,143,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_3e8c7627fcf1240aeb24ce41,heuristic_pair,hist_3e8c7627fcf1240aeb24ce41,train
2025_Conforme_1_Cam_B_1_144.jpg,2025,1.0,B,1,144,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_23d2ecf655b09d596437c86e,heuristic_pair,hist_23d2ecf655b09d596437c86e,train
2025_Conforme_1_Cam_B_1_145.jpg,2025,1.0,B,1,145,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_a98d5b2b0ec807a51e7630d3,heuristic_pair,hist_a98d5b2b0ec807a51e7630d3,train
2025_Conforme_1_Cam_B_1_146.jpg,2025,1.0,B,1,146,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_75d60ddf5d68ed0fdd4460d7,heuristic_pair,hist_75d60ddf5d68ed0fdd4460d7,train
2025_Conforme_1_Cam_B_1_147.jpg,2025,1.0,B,1,147,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_0fa3171e185269dcdbe3af92,heuristic_pair,hist_0fa3171e185269dcdbe3af92,train
2025_Conforme_1_Cam_B_1_148.jpg,2025,1.0,B,1,148,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_6e81a8f798c7986a855a2727,heuristic_pair,hist_6e81a8f798c7986a855a2727,train
2025_Conforme_1_Cam_B_1_150.jpg,2025,1.0,B,1,150,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_e3192f86b8df559e30515b27,heuristic_pair,hist_e3192f86b8df559e30515b27,train
2025_Conforme_1_Cam_B_1_151.jpg,2025,1.0,B,1,151,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_ea92f405c1c7687d13c5eb30,heuristic_pair,hist_ea92f405c1c7687d13c5eb30,train
2025_Conforme_1_Cam_B_1_152.jpg,2025,1.0,B,1,152,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_21904438bffe93cd8925a53e,heuristic_pair,hist_21904438bffe93cd8925a53e,train
2025_Conforme_1_Cam_B_1_153.jpg,2025,1.0,B,1,153,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_f2fb0d1b3551b0e4ca6fc681,heuristic_pair,hist_f2fb0d1b3551b0e4ca6fc681,train
2025_Conforme_1_Cam_B_1_154.jpg,2025,1.0,B,1,154,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_8b5a82c7fabf02a7e5433538,heuristic_pair,hist_8b5a82c7fabf02a7e5433538,train
2025_Conforme_1_Cam_B_1_155.jpg,2025,1.0,B,1,155,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_3776dfd60e44c54a10177abb,heuristic_pair,hist_3776dfd60e44c54a10177abb,train
2025_Conforme_1_Cam_B_1_159.jpg,2025,1.0,B,1,159,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_35023c75bca5dcab334764ea,heuristic_pair,hist_35023c75bca5dcab334764ea,train
2025_Conforme_1_Cam_B_1_16.jpg,2025,1.0,B,1,16,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_1152e82b7c6ab9d40ba2f799,heuristic_pair,hist_1152e82b7c6ab9d40ba2f799,train
2025_Conforme_1_Cam_B_1_160.jpg,2025,1.0,B,1,160,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_e6fcc3c41ac308716b2a2327,heuristic_pair,hist_e6fcc3c41ac308716b2a2327,train
2025_Conforme_1_Cam_B_1_162.jpg,2025,1.0,B,1,162,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_aa66325e1d4d5e8a34ba360a,heuristic_pair,hist_aa66325e1d4d5e8a34ba360a,train
2025_Conforme_1_Cam_B_1_164.jpg,2025,1.0,B,1,164,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_e6933db0c11545db92b3d76a,heuristic_pair,hist_e6933db0c11545db92b3d76a,train
2025_Conforme_1_Cam_B_1_165.jpg,2025,1.0,B,1,165,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_6fe0566766686d47de38fad5,heuristic_pair,hist_6fe0566766686d47de38fad5,train
2025_Conforme_1_Cam_B_1_166.jpg,2025,1.0,B,1,166,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_35a5e3e315d4af643d59ecf9,heuristic_pair,hist_35a5e3e315d4af643d59ecf9,train
2025_Conforme_1_Cam_B_1_167.jpg,2025,1.0,B,1,167,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_6a87f0913012af17e1cdeb6d,heuristic_pair,hist_6a87f0913012af17e1cdeb6d,train
2025_Conforme_1_Cam_B_1_169.jpg,2025,1.0,B,1,169,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_3d70e800764154dea251ab37,heuristic_pair,hist_3d70e800764154dea251ab37,train
2025_Conforme_1_Cam_B_1_170.jpg,2025,1.0,B,1,170,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_f02dfbed2d6a356bb09b428e,heuristic_pair,hist_f02dfbed2d6a356bb09b428e,train
2025_Conforme_1_Cam_B_1_172.jpg,2025,1.0,B,1,172,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_f9d48a1db5b0728d3d2c1bec,heuristic_pair,hist_f9d48a1db5b0728d3d2c1bec,train
2025_Conforme_1_Cam_B_1_173.jpg,2025,1.0,B,1,173,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_95416622f56c7981f9ac2a66,heuristic_pair,hist_95416622f56c7981f9ac2a66,train
2025_Conforme_1_Cam_B_1_175.jpg,2025,1.0,B,1,175,Conforme,Conforme,Conforme,principal,not_required,True,False,False,True,NicoG,Nico,False,,,,False,hist_820a2cd9646e4598277fe879,heuristic_pair,hist_820a2cd9646e4598277fe879,train
2025_Conforme_1_Cam_B_1_178.jpg,2025,1.0,B,1,178,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_8be67dde2cbbf5d9dae52f31,heuristic_pair,hist_8be67dde2cbbf5d9dae52f31,train
2025_Conforme_1_Cam_B_1_179.jpg,2025,1.0,B,1,179,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_d2d4d09ba210ea8383f37ba3,heuristic_pair,hist_d2d4d09ba210ea8383f37ba3,train
2025_Conforme_1_Cam_B_1_18.jpg,2025,1.0,B,1,18,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_510955240cf804276ce916bc,heuristic_pair,hist_510955240cf804276ce916bc,train
2025_Conforme_1_Cam_B_1_180.jpg,2025,1.0,B,1,180,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_1aec9e3de1372792d212c836,heuristic_pair,hist_1aec9e3de1372792d212c836,train
2025_Conforme_1_Cam_B_1_182.jpg,2025,1.0,B,1,182,Conforme,Conforme,Conforme,principal,not_required,True,False,False,True,NicoG,Nico,False,,,,False,hist_8d8658f8b41f118214ba45f7,heuristic_pair,hist_8d8658f8b41f118214ba45f7,train
2025_Conforme_1_Cam_B_1_183.jpg,2025,1.0,B,1,183,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_87cf09606ad30e9f07ccf9dc,heuristic_pair,hist_87cf09606ad30e9f07ccf9dc,train
2025_Conforme_1_Cam_B_1_184.jpg,2025,1.0,B,1,184,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_3606ac40fb6cf02686d9f5b0,heuristic_pair,hist_3606ac40fb6cf02686d9f5b0,train
2025_Conforme_1_Cam_B_1_186.jpg,2025,1.0,B,1,186,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_1ae093c9c3fdc57ebc8bcfc0,heuristic_pair,hist_1ae093c9c3fdc57ebc8bcfc0,train
2025_Conforme_1_Cam_B_1_187.jpg,2025,1.0,B,1,187,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_2d8bd691920a33baa4c3f535,heuristic_pair,hist_2d8bd691920a33baa4c3f535,train
2025_Conforme_1_Cam_B_1_188.jpg,2025,1.0,B,1,188,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_1b23c07e89d66d06447b5b7e,heuristic_pair,hist_1b23c07e89d66d06447b5b7e,train
2025_Conforme_1_Cam_B_1_189.jpg,2025,1.0,B,1,189,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_f44608f01349953a487c22fc,heuristic_pair,hist_f44608f01349953a487c22fc,train
2025_Conforme_1_Cam_B_1_19.jpg,2025,1.0,B,1,19,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_4b8fcd17040085e104fcb7ab,heuristic_pair,hist_4b8fcd17040085e104fcb7ab,train
2025_Conforme_1_Cam_B_1_191.jpg,2025,1.0,B,1,191,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_eda23a334a9816599fffd2f3,heuristic_pair,hist_eda23a334a9816599fffd2f3,train
2025_Conforme_1_Cam_B_1_192.jpg,2025,1.0,B,1,192,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_60cb294a021eee3920d0011a,heuristic_pair,hist_60cb294a021eee3920d0011a,train
2025_Conforme_1_Cam_B_1_193.jpg,2025,1.0,B,1,193,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_b1c9b5dca9aaff0dc1676cec,heuristic_pair,hist_b1c9b5dca9aaff0dc1676cec,train
2025_Conforme_1_Cam_B_1_195.jpg,2025,1.0,B,1,195,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_820e3b411a758cf01bd4894e,heuristic_pair,hist_820e3b411a758cf01bd4894e,train
2025_Conforme_1_Cam_B_1_196.jpg,2025,1.0,B,1,196,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_7e8a16066219dd4c3b8f09bb,heuristic_pair,hist_7e8a16066219dd4c3b8f09bb,train
2025_Conforme_1_Cam_B_1_197.jpg,2025,1.0,B,1,197,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_cc392361f1f372106f216179,heuristic_pair,hist_cc392361f1f372106f216179,train
2025_Conforme_1_Cam_B_1_198.jpg,2025,1.0,B,1,198,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_c60749c6bfb848a9d6e21174,heuristic_pair,hist_c60749c6bfb848a9d6e21174,train
2025_Conforme_1_Cam_B_1_199.jpg,2025,1.0,B,1,199,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_fd9326e2487900eacc30b46f,heuristic_pair,hist_fd9326e2487900eacc30b46f,train
2025_Conforme_1_Cam_B_1_2.jpg,2025,1.0,B,1,2,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_ee69131fa5849ee9dac0bd20,heuristic_pair,hist_ee69131fa5849ee9dac0bd20,train
2025_Conforme_1_Cam_B_1_20.jpg,2025,1.0,B,1,20,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_f03743c236958457c5bc0468,heuristic_pair,hist_f03743c236958457c5bc0468,train
2025_Conforme_1_Cam_B_1_200.jpg,2025,1.0,B,1,200,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_24d96ef1adced0e67d9b14a4,heuristic_pair,hist_24d96ef1adced0e67d9b14a4,train
2025_Conforme_1_Cam_B_1_202.jpg,2025,1.0,B,1,202,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_bcc034d616f8e8e33ca1f246,heuristic_pair,hist_bcc034d616f8e8e33ca1f246,train
2025_Conforme_1_Cam_B_1_204.jpg,2025,1.0,B,1,204,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_1c20ddceb6ed98f07fe261b8,heuristic_pair,hist_1c20ddceb6ed98f07fe261b8,train
2025_Conforme_1_Cam_B_1_205.jpg,2025,1.0,B,1,205,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_74b3fdb770ad2864ae432174,heuristic_pair,hist_74b3fdb770ad2864ae432174,train
2025_Conforme_1_Cam_B_1_206.jpg,2025,1.0,B,1,206,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_3989605e19aabcd96b372b55,heuristic_pair,hist_3989605e19aabcd96b372b55,train
2025_Conforme_1_Cam_B_1_207.jpg,2025,1.0,B,1,207,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_e2653c9ccdb49b559e9b1d1a,heuristic_pair,hist_e2653c9ccdb49b559e9b1d1a,train
2025_Conforme_1_Cam_B_1_208.jpg,2025,1.0,B,1,208,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_000bae007e87352f7bd5185a,heuristic_pair,hist_000bae007e87352f7bd5185a,train
2025_Conforme_1_Cam_B_1_209.jpg,2025,1.0,B,1,209,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_be08a91d114dfe03f83ce140,heuristic_pair,hist_be08a91d114dfe03f83ce140,train
2025_Conforme_1_Cam_B_1_210.jpg,2025,1.0,B,1,210,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_f26ce22a15c9ab91d4d63c3c,heuristic_pair,hist_f26ce22a15c9ab91d4d63c3c,train
2025_Conforme_1_Cam_B_1_211.jpg,2025,1.0,B,1,211,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_b90021d3ca2c82f02cc0cb7a,heuristic_pair,hist_b90021d3ca2c82f02cc0cb7a,train
2025_Conforme_1_Cam_B_1_213.jpg,2025,1.0,B,1,213,Conforme,Vide,Vide,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_7882d54c9e7be669cbdceb2b,heuristic_pair,hist_7882d54c9e7be669cbdceb2b,train
2025_Conforme_1_Cam_B_1_214.jpg,2025,1.0,B,1,214,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_259240261ddb8e21117588ee,heuristic_pair,hist_259240261ddb8e21117588ee,train
2025_Conforme_1_Cam_B_1_215.jpg,2025,1.0,B,1,215,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_007f720daefdbfe59c97923a,heuristic_pair,hist_007f720daefdbfe59c97923a,train
2025_Conforme_1_Cam_B_1_216.jpg,2025,1.0,B,1,216,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_1a8402ff91fbda247682a576,heuristic_pair,hist_1a8402ff91fbda247682a576,train
2025_Conforme_1_Cam_B_1_217.jpg,2025,1.0,B,1,217,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_90a360455772c52b7ad87af6,heuristic_pair,hist_90a360455772c52b7ad87af6,train
2025_Conforme_1_Cam_B_1_219.jpg,2025,1.0,B,1,219,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_313dd2d1558466bdc2061fce,heuristic_pair,hist_313dd2d1558466bdc2061fce,train
2025_Conforme_1_Cam_B_1_220.jpg,2025,1.0,B,1,220,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_b68d1823badb4b029bd2eba5,heuristic_pair,hist_b68d1823badb4b029bd2eba5,train
2025_Conforme_1_Cam_B_1_221.jpg,2025,1.0,B,1,221,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_22304e6efa17aa8b0decb9c8,heuristic_pair,hist_22304e6efa17aa8b0decb9c8,train
2025_Conforme_1_Cam_B_1_222.jpg,2025,1.0,B,1,222,Conforme,Conforme,Conforme,principal,not_required,False,False,False,True,NicoG,Nico,False,,,,False,hist_83e007aac732de23c39b91a9,heuristic_pair,hist_83e007aac732de23c39b91a9,train
