filename,year,batch_num,cam_position,cam_num,sample_num,label_filename,label_principal,multiple,chunk,mixed_quality,group_top_count,group_bottom_count,unpaired_reason,pairing_method,pairing_status
2025_Conforme_1_Cam_B_1_402.jpg,2025,1,B,1,402,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_403.jpg,2025,1,B,1,403,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_404.jpg,2025,1,B,1,404,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_405.jpg,2025,1,B,1,405,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_406.jpg,2025,1,B,1,406,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_407.jpg,2025,1,B,1,407,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_408.jpg,2025,1,B,1,408,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_409.jpg,2025,1,B,1,409,Conforme,Vide,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_410.jpg,2025,1,B,1,410,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_411.jpg,2025,1,B,1,411,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_412.jpg,2025,1,B,1,412,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_413.jpg,2025,1,B,1,413,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_414.jpg,2025,1,B,1,414,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_415.jpg,2025,1,B,1,415,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_416.jpg,2025,1,B,1,416,Conforme,Vide,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_417.jpg,2025,1,B,1,417,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_418.jpg,2025,1,B,1,418,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_419.jpg,2025,1,B,1,419,Conforme,Vide,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_1_420.jpg,2025,1,B,1,420,Conforme,Conforme,True,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_386.jpg,2025,1,B,2,386,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_387.jpg,2025,1,B,2,387,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_388.jpg,2025,1,B,2,388,Conforme,Vide,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_389.jpg,2025,1,B,2,389,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_390.jpg,2025,1,B,2,390,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_391.jpg,2025,1,B,2,391,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_392.jpg,2025,1,B,2,392,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_393.jpg,2025,1,B,2,393,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_394.jpg,2025,1,B,2,394,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_395.jpg,2025,1,B,2,395,Conforme,Vide,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_396.jpg,2025,1,B,2,396,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_397.jpg,2025,1,B,2,397,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_398.jpg,2025,1,B,2,398,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_399.jpg,2025,1,B,2,399,Conforme,Vide,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_400.jpg,2025,1,B,2,400,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_401.jpg,2025,1,B,2,401,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_402.jpg,2025,1,B,2,402,Conforme,Conforme,True,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_403.jpg,2025,1,B,2,403,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_404.jpg,2025,1,B,2,404,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_405.jpg,2025,1,B,2,405,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_2_406.jpg,2025,1,B,2,406,Conforme,Conforme,True,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_3_494.jpg,2025,1,B,3,494,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_167.jpg,2025,1,B,6,167,Conforme,Conforme,False,True,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_171.jpg,2025,1,B,6,171,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_209.jpg,2025,1,B,6,209,Conforme,Conforme,False,True,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_246.jpg,2025,1,B,6,246,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_248.jpg,2025,1,B,6,248,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_259.jpg,2025,1,B,6,259,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_287.jpg,2025,1,B,6,287,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_302.jpg,2025,1,B,6,302,Conforme,Conforme,False,True,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_317.jpg,2025,1,B,6,317,Conforme,Conforme,False,True,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_327.jpg,2025,1,B,6,327,Conforme,Conforme,False,True,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_335.jpg,2025,1,B,6,335,Conforme,Conforme,False,True,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_B_6_400.jpg,2025,1,B,6,400,Conforme,Conforme,False,False,False,0,1,bottom_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_3_524.jpg,2025,1,T,3,524,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_3_525.jpg,2025,1,T,3,525,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_3_526.jpg,2025,1,T,3,526,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_3_527.jpg,2025,1,T,3,527,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_3_528.jpg,2025,1,T,3,528,Conforme,Conforme,True,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_3_529.jpg,2025,1,T,3,529,Conforme,Conforme,True,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_101.jpg,2025,1,T,4,101,Conforme,Conforme,True,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_11.jpg,2025,1,T,4,11,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_113.jpg,2025,1,T,4,113,Conforme,Conforme,True,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_12.jpg,2025,1,T,4,12,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_130.jpg,2025,1,T,4,130,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_136.jpg,2025,1,T,4,136,Conforme,Conforme,True,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_14.jpg,2025,1,T,4,14,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_15.jpg,2025,1,T,4,15,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_16.jpg,2025,1,T,4,16,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_17.jpg,2025,1,T,4,17,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_18.jpg,2025,1,T,4,18,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_215.jpg,2025,1,T,4,215,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_216.jpg,2025,1,T,4,216,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_27.jpg,2025,1,T,4,27,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_30.jpg,2025,1,T,4,30,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_38.jpg,2025,1,T,4,38,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_42.jpg,2025,1,T,4,42,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_463.jpg,2025,1,T,4,463,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_466.jpg,2025,1,T,4,466,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_494.jpg,2025,1,T,4,494,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_495.jpg,2025,1,T,4,495,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_496.jpg,2025,1,T,4,496,Conforme,Conforme,True,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_497.jpg,2025,1,T,4,497,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_498.jpg,2025,1,T,4,498,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_499.jpg,2025,1,T,4,499,Conforme,Conforme,True,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_500.jpg,2025,1,T,4,500,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_501.jpg,2025,1,T,4,501,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_502.jpg,2025,1,T,4,502,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_503.jpg,2025,1,T,4,503,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_504.jpg,2025,1,T,4,504,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_505.jpg,2025,1,T,4,505,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_506.jpg,2025,1,T,4,506,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_507.jpg,2025,1,T,4,507,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_508.jpg,2025,1,T,4,508,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_509.jpg,2025,1,T,4,509,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_510.jpg,2025,1,T,4,510,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_511.jpg,2025,1,T,4,511,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_512.jpg,2025,1,T,4,512,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_513.jpg,2025,1,T,4,513,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_514.jpg,2025,1,T,4,514,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_515.jpg,2025,1,T,4,515,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_4_516.jpg,2025,1,T,4,516,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_417.jpg,2025,1,T,5,417,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_418.jpg,2025,1,T,5,418,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_419.jpg,2025,1,T,5,419,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_420.jpg,2025,1,T,5,420,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_421.jpg,2025,1,T,5,421,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_422.jpg,2025,1,T,5,422,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_423.jpg,2025,1,T,5,423,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_424.jpg,2025,1,T,5,424,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_425.jpg,2025,1,T,5,425,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_426.jpg,2025,1,T,5,426,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_427.jpg,2025,1,T,5,427,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_428.jpg,2025,1,T,5,428,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_429.jpg,2025,1,T,5,429,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_430.jpg,2025,1,T,5,430,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_431.jpg,2025,1,T,5,431,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_432.jpg,2025,1,T,5,432,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_433.jpg,2025,1,T,5,433,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_434.jpg,2025,1,T,5,434,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_435.jpg,2025,1,T,5,435,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_436.jpg,2025,1,T,5,436,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_437.jpg,2025,1,T,5,437,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_438.jpg,2025,1,T,5,438,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_439.jpg,2025,1,T,5,439,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_440.jpg,2025,1,T,5,440,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_441.jpg,2025,1,T,5,441,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_442.jpg,2025,1,T,5,442,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_443.jpg,2025,1,T,5,443,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_444.jpg,2025,1,T,5,444,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_445.jpg,2025,1,T,5,445,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_446.jpg,2025,1,T,5,446,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_447.jpg,2025,1,T,5,447,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_448.jpg,2025,1,T,5,448,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_449.jpg,2025,1,T,5,449,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_450.jpg,2025,1,T,5,450,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_451.jpg,2025,1,T,5,451,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_452.jpg,2025,1,T,5,452,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_453.jpg,2025,1,T,5,453,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_454.jpg,2025,1,T,5,454,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_455.jpg,2025,1,T,5,455,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_456.jpg,2025,1,T,5,456,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_457.jpg,2025,1,T,5,457,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_458.jpg,2025,1,T,5,458,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_459.jpg,2025,1,T,5,459,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_460.jpg,2025,1,T,5,460,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_461.jpg,2025,1,T,5,461,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_462.jpg,2025,1,T,5,462,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_463.jpg,2025,1,T,5,463,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_5_464.jpg,2025,1,T,5,464,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_407.jpg,2025,1,T,6,407,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_408.jpg,2025,1,T,6,408,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_409.jpg,2025,1,T,6,409,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_410.jpg,2025,1,T,6,410,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_411.jpg,2025,1,T,6,411,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_412.jpg,2025,1,T,6,412,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_413.jpg,2025,1,T,6,413,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_414.jpg,2025,1,T,6,414,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_415.jpg,2025,1,T,6,415,Conforme,Conforme,False,True,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_416.jpg,2025,1,T,6,416,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_417.jpg,2025,1,T,6,417,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_418.jpg,2025,1,T,6,418,Conforme,Vide,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_420.jpg,2025,1,T,6,420,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
2025_Conforme_1_Cam_T_6_421.jpg,2025,1,T,6,421,Conforme,Conforme,False,False,False,1,0,top_only,historical_namespace,unpaired
